original_path,new_path,label,class_name,filename
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (469).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (469).png,1,Doubtful,DoubtfulG1 (469).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (470).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (470).png,1,Doubtful,DoubtfulG1 (470).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (471).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (471).png,1,Doubtful,DoubtfulG1 (471).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (472).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (472).png,1,Doubtful,DoubtfulG1 (472).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (473).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (473).png,1,Doubtful,DoubtfulG1 (473).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (474).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (474).png,1,Doubtful,DoubtfulG1 (474).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (475).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (475).png,1,Doubtful,DoubtfulG1 (475).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (476).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (476).png,1,Doubtful,DoubtfulG1 (476).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (477).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\1Doubtful\DoubtfulG1 (477).png,1,Doubtful,DoubtfulG1 (477).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (192).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (192).png,2,Mild,MildG2 (192).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (193).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (193).png,2,Mild,MildG2 (193).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (194).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (194).png,2,Mild,MildG2 (194).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (195).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (195).png,2,Mild,MildG2 (195).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (196).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (196).png,2,Mild,MildG2 (196).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (197).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (197).png,2,Mild,MildG2 (197).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (198).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (198).png,2,Mild,MildG2 (198).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (199).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (199).png,2,Mild,MildG2 (199).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (200).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (200).png,2,Mild,MildG2 (200).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (201).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (201).png,2,Mild,MildG2 (201).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (202).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (202).png,2,Mild,MildG2 (202).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (203).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (203).png,2,Mild,MildG2 (203).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (204).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (204).png,2,Mild,MildG2 (204).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (205).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (205).png,2,Mild,MildG2 (205).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (206).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (206).png,2,Mild,MildG2 (206).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (207).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (207).png,2,Mild,MildG2 (207).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (208).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (208).png,2,Mild,MildG2 (208).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (209).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (209).png,2,Mild,MildG2 (209).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (210).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (210).png,2,Mild,MildG2 (210).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (211).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (211).png,2,Mild,MildG2 (211).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (212).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (212).png,2,Mild,MildG2 (212).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (213).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (213).png,2,Mild,MildG2 (213).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (214).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (214).png,2,Mild,MildG2 (214).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (215).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (215).png,2,Mild,MildG2 (215).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (216).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (216).png,2,Mild,MildG2 (216).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (217).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (217).png,2,Mild,MildG2 (217).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (218).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (218).png,2,Mild,MildG2 (218).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (219).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (219).png,2,Mild,MildG2 (219).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (220).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (220).png,2,Mild,MildG2 (220).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (221).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (221).png,2,Mild,MildG2 (221).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (222).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (222).png,2,Mild,MildG2 (222).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (223).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (223).png,2,Mild,MildG2 (223).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (224).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (224).png,2,Mild,MildG2 (224).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (225).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (225).png,2,Mild,MildG2 (225).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (226).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (226).png,2,Mild,MildG2 (226).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (227).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (227).png,2,Mild,MildG2 (227).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (228).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (228).png,2,Mild,MildG2 (228).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (229).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (229).png,2,Mild,MildG2 (229).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (230).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (230).png,2,Mild,MildG2 (230).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (231).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (231).png,2,Mild,MildG2 (231).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (232).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\2Mild\MildG2 (232).png,2,Mild,MildG2 (232).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (176).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (176).png,3,Moderate,ModerateG3 (176).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (177).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (177).png,3,Moderate,ModerateG3 (177).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (178).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (178).png,3,Moderate,ModerateG3 (178).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (179).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (179).png,3,Moderate,ModerateG3 (179).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (180).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (180).png,3,Moderate,ModerateG3 (180).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (181).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (181).png,3,Moderate,ModerateG3 (181).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (182).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (182).png,3,Moderate,ModerateG3 (182).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (183).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (183).png,3,Moderate,ModerateG3 (183).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (184).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (184).png,3,Moderate,ModerateG3 (184).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (185).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (185).png,3,Moderate,ModerateG3 (185).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (186).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (186).png,3,Moderate,ModerateG3 (186).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (187).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (187).png,3,Moderate,ModerateG3 (187).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (188).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (188).png,3,Moderate,ModerateG3 (188).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (189).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (189).png,3,Moderate,ModerateG3 (189).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (190).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (190).png,3,Moderate,ModerateG3 (190).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (191).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (191).png,3,Moderate,ModerateG3 (191).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (192).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (192).png,3,Moderate,ModerateG3 (192).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (193).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (193).png,3,Moderate,ModerateG3 (193).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (194).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (194).png,3,Moderate,ModerateG3 (194).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (195).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (195).png,3,Moderate,ModerateG3 (195).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (196).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (196).png,3,Moderate,ModerateG3 (196).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (197).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (197).png,3,Moderate,ModerateG3 (197).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (198).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (198).png,3,Moderate,ModerateG3 (198).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (199).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (199).png,3,Moderate,ModerateG3 (199).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (200).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (200).png,3,Moderate,ModerateG3 (200).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (201).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (201).png,3,Moderate,ModerateG3 (201).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (202).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (202).png,3,Moderate,ModerateG3 (202).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (203).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (203).png,3,Moderate,ModerateG3 (203).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (204).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (204).png,3,Moderate,ModerateG3 (204).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (205).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (205).png,3,Moderate,ModerateG3 (205).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (206).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (206).png,3,Moderate,ModerateG3 (206).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (207).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (207).png,3,Moderate,ModerateG3 (207).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (208).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (208).png,3,Moderate,ModerateG3 (208).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (209).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (209).png,3,Moderate,ModerateG3 (209).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (210).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (210).png,3,Moderate,ModerateG3 (210).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (211).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (211).png,3,Moderate,ModerateG3 (211).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (212).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (212).png,3,Moderate,ModerateG3 (212).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (213).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (213).png,3,Moderate,ModerateG3 (213).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (214).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (214).png,3,Moderate,ModerateG3 (214).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (215).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (215).png,3,Moderate,ModerateG3 (215).png
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (216).png,C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\excluded\double_knee\3Moderate\ModerateG3 (216).png,3,Moderate,ModerateG3 (216).png
